source ID,target ID,mapping description
C0027,T1589.001,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) sent phishing messages via SMS to steal credentials.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1003.006,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) performed domain replication.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1098.005,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) registered devices for MFA to maintain persistence through victims' VPN.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1087.003,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) accessed Azure AD to identify email addresses.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1213.002,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) accessed victim SharePoint environments to search for VPN and MFA enrollment information, help desk instructions, and new hire guides.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1598.001,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) sent Telegram messages impersonating IT personnel to harvest credentials.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1598.004,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) used phone calls to instruct victims to navigate to credential-harvesting websites.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1566.004,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) impersonated legitimate IT personnel in phone calls to direct victims to download a remote monitoring and management (RMM) tool that would allow the adversary to remotely control their system.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1588.002,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) obtained and used multiple tools including the LINpeas privilege escalation utility, aws_consoler, rsocx reverse proxy, Level RMM tool, and RustScan port scanner.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0032,T1070.004,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) routinely deleted tools, logs, and other files after they were finished with them.(Citation: FireEye TRITON 2019)"
C0032,T1546.012,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) modified and added entries within <code>HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options</code> to maintain persistence.(Citation: FireEye TRITON 2019)"
C0032,T1003.001,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used Mimikatz and a custom tool, SecHack, to harvest credentials.(Citation: FireEye TRITON 2019)"
C0032,T1074.001,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used staging folders that are infrequently used by legitimate users or processes to store data for exfiltration and tool deployment.(Citation: FireEye TRITON 2019)"
C0032,T1036.005,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) renamed files to look like legitimate files, such as Windows update files or Schneider Electric application files.(Citation: FireEye TRITON 2019)"
C0032,T1059.001,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used PowerShell to perform timestomping.(Citation: FireEye TRITON 2019)"
C0032,T1021.001,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) utilized RDP throughout an operation.(Citation: FireEye TRITON 2019)"
C0032,T1021.004,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) relied on encrypted SSH-based tunnels to transfer tools and for remote command/program execution.(Citation: FireEye TRITON 2019)"
C0032,T1053.005,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used scheduled task XML triggers.(Citation: FireEye TRITON 2019)"
C0032,T1070.006,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used timestomping to modify the <code>$STANDARD_INFORMATION</code> attribute on tools.(Citation: FireEye TRITON 2019)"
C0032,T1588.002,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) obtained and used tools such as Mimikatz and PsExec.(Citation: FireEye TRITON 2019)"
C0032,T1583.003,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used Virtual Private Server (VPS) infrastructure.(Citation: FireEye TRITON 2019)"
C0032,T1505.003,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) planted Web shells on Outlook Exchange servers.(Citation: FireEye TRITON 2019)"
C0004,T1583.001,"For [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors established domains, some of which appeared to spoof legitimate domains.(Citation: BlackBerry CostaRicto November 2020)"
C0004,T1587.001,"For [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors used custom malware, including [PS1](https://attack.mitre.org/software/S0613), [CostaBricks](https://attack.mitre.org/software/S0614), and [SombRAT](https://attack.mitre.org/software/S0615).(Citation: BlackBerry CostaRicto November 2020)"
C0004,T1090.003,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors used a layer of proxies to manage C2 communications.(Citation: BlackBerry CostaRicto November 2020) "
C0004,T1053.005,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors used scheduled tasks to download backdoor tools.(Citation: BlackBerry CostaRicto November 2020) "
C0004,T1588.002,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors obtained open source tools to use in their operations.(Citation: BlackBerry CostaRicto November 2020) "
C0029,T1560.001,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors saved collected data to a tar archive.(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1071.004,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used DNS to tunnel IPv4 C2 traffic.(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1562.001,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors disabled logging and modified the `compcheckresult.cgi` component to edit the Ivanti Connect Secure built-in Integrity Checker exclusion list to evade detection.(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1078.002,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used compromised VPN accounts for lateral movement on targeted networks.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1027.013,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used a Base64-encoded Python script to write a patched version of the Ivanti Connect Secure `dsls` binary.(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1070.004,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors deleted `/tmp/test1.txt` on compromised Ivanti Connect Secure VPNs which was used to hold stolen configuration and cache files.(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1056.001,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors modified a JavaScript file on the Web SSL VPN component of Ivanti Connect Secure devices to keylog credentials.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1003.001,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used Task Manager to dump LSASS memory from Windows devices to disk.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1003.003,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors accessed and mounted virtual hard disk backups to extract 
ntds.dit.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1584.008,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used compromised and out-of-support Cyberoam VPN appliances for C2.(Citation: Mandiant Cutting Edge January 2024)(Citation: Volexity Ivanti Global Exploitation January 2024)"
C0029,T1059.006,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used a Python reverse shell and the PySoxy SOCKS5 proxy tool.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1021.001,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used RDP with compromised credentials for lateral movement.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1021.002,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors moved laterally using compromised credentials to connect to internal Windows systems with SMB.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1021.004,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used SSH for lateral movement.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1070.006,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors changed timestamps of multiple files on compromised Ivanti Secure Connect VPNs to conceal malicious activity.(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1588.002,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors leveraged tools including Interactsh to identify vulnerable targets, PySoxy to simultaneously dispatch traffic between multiple endpoints, BusyBox to enable post exploitation activities, and Kubo Injector to inject shared objects into process memory.(Citation: Mandiant Cutting Edge January 2024)(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1595.002,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used the publicly available Interactsh tool to identify Ivanti Connect Secure VPNs vulnerable to CVE-2024-21893.(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1056.003,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors modified the JavaScript loaded by the Ivanti Connect Secure login page to capture credentials entered.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1505.003,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used multiple web shells to maintain presence on compromised Connect Secure appliances such as [WIREFIRE](https://attack.mitre.org/software/S1115), [GLASSTOKEN](https://attack.mitre.org/software/S1117), [BUSHWALK](https://attack.mitre.org/software/S1118), [LIGHTWIRE](https://attack.mitre.org/software/S1119), and [FRAMESTING](https://attack.mitre.org/software/S1120).(Citation: Mandiant Cutting Edge January 2024)(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0001,T1027.010,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors ran encoded commands from the command line.(Citation: Talos Frankenstein June 2019)"
C0001,T1127.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used MSbuild to execute an actor-created file.(Citation: Talos Frankenstein June 2019)"
C0001,T1204.002,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors relied on a victim to enable macros within a malicious Microsoft Word document likely sent via email.(Citation: Talos Frankenstein June 2019)"
C0001,T1036.004,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors named a malicious scheduled task ""WinUpdate"" for persistence.(Citation: Talos Frankenstein June 2019)"
C0001,T1059.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used PowerShell to run a series of Base64-encoded commands that acted as a stager and enumerated hosts.(Citation: Talos Frankenstein June 2019)"
C0001,T1053.005,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors established persistence through a scheduled task using the command: `/Create /F /SC DAILY /ST 09:00 /TN WinUpdate /TR`, named ""WinUpdate"" (Citation: Talos Frankenstein June 2019)"
C0001,T1518.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used WMI queries to determine if analysis tools were running on a compromised system.(Citation: Talos Frankenstein June 2019)"
C0001,T1566.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors likely used spearphishing emails to send malicious Microsoft Word documents.(Citation: Talos Frankenstein June 2019)"
C0001,T1573.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors communicated with C2 via an encrypted RC4 byte stream and AES-CBC.(Citation: Talos Frankenstein June 2019)"
C0001,T1497.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used a script that ran WMI queries to check if a VM or sandbox was running, including VMWare and Virtualbox. The script would also call WMI to determine the number of cores allocated to the system; if less than two the script would stop execution.(Citation: Talos Frankenstein June 2019)"
C0001,T1588.002,"For [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors obtained and used [Empire](https://attack.mitre.org/software/S0363).(Citation: Talos Frankenstein June 2019)"
C0001,T1059.005,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used Word documents that prompted the victim to enable macros and run a Visual Basic script.(Citation: Talos Frankenstein June 2019)"
C0001,T1071.001,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used HTTP GET requests for C2.(Citation: Talos Frankenstein June 2019)"
C0001,T1059.003,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors ran a command script to set up persistence as a scheduled task named ""WinUpdate"", as well as other encoded commands from the command-line (Citation: Talos Frankenstein June 2019)"
C0007,T1560.001,"During [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors used 7zr.exe to add collected files to an archive.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0007,T1583.001,"For [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors registered a variety of domains.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0007,T1585.002,"For [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors likely established an identified email account to register a variety of domains that were used during the campaign.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0007,T1588.001,"For [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors used a new backdoor named [FunnyDream](https://attack.mitre.org/software/S1044).(Citation: Bitdefender FunnyDream Campaign November 2020) "
C0007,T1588.002,"For [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors used a modified version of the open source [PcShare](https://attack.mitre.org/software/S1050) remote administration tool.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0007,T1059.005,"During [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors used a Visual Basic script to run remote commands.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0007,T1059.003,"During [FunnyDream](https://attack.mitre.org/campaigns/C0007), the threat actors used `cmd.exe` to execute the wmiexec.vbs script.(Citation: Bitdefender FunnyDream Campaign November 2020)"
C0038,T1098.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors added the `ApplicationImpersonation` management role to accounts under their control to impersonate users and take ownership of targeted mailboxes.(Citation: Microsoft Albanian Government Attacks September 2022)
"
C0038,T1588.003,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used tools with legitimate code signing certificates. (Citation: CISA Iran Albanian Attacks September 2022)"
C0038,T1078.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used the built-in administrator account to move laterally using RDP and [Impacket](https://attack.mitre.org/software/S0357).(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1562.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors deleted Windows events and application logs.(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1562.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors modified and disabled components of endpoint detection and response (EDR) solutions including Microsoft Defender Antivirus.(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1561.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used a version of [ZeroCleare](https://attack.mitre.org/software/S1151) to wipe disk drives on targeted hosts.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1087.003,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used compromised Exchange accounts to search mailboxes for administrator accounts.(Citation: CISA Iran Albanian Attacks September 2022)"
C0038,T1003.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors dumped LSASS memory on compromised hosts.(Citation: CISA Iran Albanian Attacks September 2022)"
C0038,T1036.005,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors renamed [ROADSWEEP](https://attack.mitre.org/software/S1150) to GoXML.exe and [ZeroCleare](https://attack.mitre.org/software/S1151) to cl.exe.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Mandiant ROADSWEEP August 2022)"
C0038,T1059.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used PowerShell cmdlets New-MailboxSearch and Get-Recipient for discovery.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1021.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors primarily used RDP for lateral movement in the victim environment.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1114.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors made multiple HTTP POST requests to the Exchange servers of the victim organization to transfer data.(Citation: CISA Iran Albanian Attacks September 2022)"
C0038,T1021.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used SMB for lateral movement.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1134.001,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used custom tooling to acquire tokens using `ImpersonateLoggedOnUser/SetThreadToken`.(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1588.002,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used tools including Advanced Port Scanner, [Mimikatz](https://attack.mitre.org/software/S0002), and [Impacket](https://attack.mitre.org/software/S0357).(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1505.003,"For [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used .aspx webshells named pickers.aspx, error4.aspx, and ClientBin.aspx, to maintain persistence.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0038,T1059.003,"During [HomeLand Justice](https://attack.mitre.org/campaigns/C0038), threat actors used Windows batch files for persistence and execution.(Citation: CISA Iran Albanian Attacks September 2022)(Citation: Microsoft Albanian Government Attacks September 2022)"
C0035,T1562.001,"[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) used various scripts to remove or disable security tools, such as <code>http_watchdog</code> and <code>firewallsd</code>, as well as tools related to other botnet infections, such as <code>mips_ff</code>, on victim devices.(Citation: Lumen KVBotnet 2023)"
C0035,T1070.004,[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) removes on-disk copies of tools and other artifacts after it the primary botnet payload has been loaded into memory on the victim device.(Citation: Lumen KVBotnet 2023)
C0035,T1222.002,[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) altered permissions on downloaded tools and payloads to enable execution on victim machines.(Citation: Lumen KVBotnet 2023)
C0035,T1036.004,"[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) installation steps include first identifying, then stopping, any process containing <code>[kworker\/0:1]</code>, then renaming its initial installation stage to this process name.(Citation: Lumen KVBotnet 2023)"
C0035,T1584.008,[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) focuses on compromise of small office-home office (SOHO) network devices to build the subsequent botnet.(Citation: Lumen KVBotnet 2023)
C0035,T1055.009,[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) final payload installation includes mounting and binding to the <code>\/proc\/</code> filepath on the victim system to enable subsequent operation in memory while also removing on-disk artifacts.(Citation: Lumen KVBotnet 2023)
C0035,T1518.001,"[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) involved removal of security tools, as well as other identified IOT malware, from compromised devices.(Citation: Lumen KVBotnet 2023)"
C0035,T1059.004,"[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) utilizes multiple Bash scripts during botnet installation stages, and the final botnet payload allows for running commands in the Bash shell.(Citation: Lumen KVBotnet 2023)"
C0035,T1583.003,[KV Botnet Activity](https://attack.mitre.org/campaigns/C0035) used acquired Virtual Private Servers as control systems for devices infected with KV Botnet malware.(Citation: Lumen KVBotnet 2023)
C0002,T1562.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors disabled anti-virus and anti-spyware tools in some instances on the victim’s machines. The actors also disabled proxy settings to allow direct communication from victims to the Internet.(Citation: McAfee Night Dragon)"
C0002,T1078.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used domain accounts to gain further access to victim systems.(Citation: McAfee Night Dragon)"
C0002,T1027.013,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used a DLL that included an XOR-encoded section.(Citation: McAfee Night Dragon)"
C0002,T1114.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used RAT malware to exfiltrate email archives.(Citation: McAfee Night Dragon)"
C0002,T1204.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors enticed users to click on links in spearphishing emails to download malware.(Citation: McAfee Night Dragon)"
C0002,T1588.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used Trojans from underground hacker websites.(Citation: McAfee Night Dragon)"
C0002,T1550.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used pass-the-hash tools to obtain authenticated access to sensitive internal desktops and servers.(Citation: McAfee Night Dragon)"
C0002,T1110.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used Cain & Abel to crack password hashes.(Citation: McAfee Night Dragon)"
C0002,T1074.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors copied files to company web servers and subsequently downloaded them.(Citation: McAfee Night Dragon)"
C0002,T1003.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors dumped account hashes using [gsecdump](https://attack.mitre.org/software/S0008).(Citation: McAfee Night Dragon)"
C0002,T1583.004,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors purchased hosted services to use for C2.(Citation: McAfee Night Dragon)"
C0002,T1584.004,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors compromised web servers to use for C2.(Citation: McAfee Night Dragon)"
C0002,T1027.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used software packing in its tools.(Citation: McAfee Night Dragon)"
C0002,T1566.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors sent spearphishing emails containing links to compromised websites where malware was downloaded.(Citation: McAfee Night Dragon)"
C0002,T1588.002,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors obtained and used tools such as [gsecdump](https://attack.mitre.org/software/S0008).(Citation: McAfee Night Dragon)"
C0002,T1608.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors uploaded commonly available hacker tools to compromised web servers.(Citation: McAfee Night Dragon)"
C0002,T1071.001,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used HTTP for C2.(Citation: McAfee Night Dragon)"
C0002,T1059.003,"During [Night Dragon](https://attack.mitre.org/campaigns/C0002), threat actors used [zwShell](https://attack.mitre.org/software/S0350) to establish full remote control of the connected machine and run command-line shells.(Citation: McAfee Night Dragon)"
C0012,T1560.001,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used the Makecab utility to compress and a version of WinRAR to create password-protected archives of stolen data prior to exfiltration.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1027.010,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors executed an encoded VBScript file.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1574.002,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used the legitimate Windows services `IKEEXT` and `PrintNotify` to side-load malicious DLLs.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1087.002,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used the `dsquery` and `dsget` commands to get domain environment information and to query users in administrative groups.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1078.002,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used compromised domain administrator credentials as part of their lateral movement.(Citation: Cybereason OperationCuckooBees May 2022) "
C0012,T1027.011,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors stroed payloads in Windows CLFS (Common Log File System) transactional logs.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1547.006,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), attackers used a signed kernel rootkit to establish additional persistence.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1087.001,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used the `net user` command to gather account information.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1069.001,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used the `net group` command as part of their advanced reconnaissance.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1036.005,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors renamed a malicious executable to `rundll32.exe` to allow it to blend in with other Windows system files.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1053.005,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used scheduled tasks to execute batch scripts for lateral movement with the following command: `SCHTASKS /Create /S <IP Address> /U <Username> /p <Password> /SC ONCE /TN test /TR <Path to a Batch File> /ST <Time> /RU SYSTEM.`(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1003.002,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors leveraged a custom tool to dump OS credentials and used following commands: `reg save HKLM\\SYSTEM system.hiv`, `reg save HKLM\\SAM sam.hiv`, and `reg save HKLM\\SECURITY security.hiv`, to dump SAM, SYSTEM and SECURITY hives.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1588.002,"For [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors obtained publicly-available JSP code that was used to deploy a webshell onto a compromised server.(Citation: Cybereason OperationCuckooBees May 2022)   "
C0012,T1059.005,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors executed an encoded VBScript file using `wscript` and wrote the decoded output to a text file.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1071.001,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors enabled HTTP and HTTPS listeners.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1505.003,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors generated a web shell within a vulnerable Enterprise Resource Planning Web Application Server as a persistence mechanism.(Citation: Cybereason OperationCuckooBees May 2022)"
C0012,T1059.003,"During [Operation CuckooBees](https://attack.mitre.org/campaigns/C0012), the threat actors used batch scripts to perform reconnaissance.(Citation: Cybereason OperationCuckooBees May 2022)"
